kommune,år,tilflytning,fraflytning,net_migration,population,migration_rate,migration_per_1000
Nyborg,1992,1750.0,1767.0,-17.0,29645,-0.0005734525215044695,-0.5734525215044695
Nyborg,1993,1684.0,1756.0,-72.0,29798,-0.0024162695482918316,-2.4162695482918317
Nyborg,1994,1777.0,1760.0,17.0,29734,0.0005717360597296024,0.5717360597296024
Nyborg,1995,1822.0,1866.0,-44.0,29799,-0.0014765596160944998,-1.4765596160944998
Nyborg,1996,1786.0,1789.0,-3.0,30302,-9.90033661144479e-05,-0.09900336611444789
Nyborg,1997,1726.0,1747.0,-21.0,30367,-0.0006915401587249317,-0.6915401587249317
Nyborg,1998,1765.0,1781.0,-16.0,30411,-0.0005261254151458354,-0.5261254151458353
Nyborg,1999,1727.0,1789.0,-62.0,30421,-0.002038065809802439,-2.038065809802439
Nyborg,2000,1671.0,1741.0,-70.0,30361,-0.0023055894074635224,-2.3055894074635224
Nyborg,2001,1896.0,1732.0,164.0,30343,0.005404870975183732,5.404870975183733
Nyborg,2002,1783.0,1756.0,27.0,30522,0.0008846078238647533,0.8846078238647532
Nyborg,2003,2003.0,1788.0,215.0,30530,0.007042253521126761,7.042253521126761
Nyborg,2004,2127.0,1896.0,231.0,30778,0.007505360972122945,7.505360972122944
Nyborg,2005,2229.0,2012.0,217.0,31009,0.006997968331774646,6.997968331774646
Nyborg,2006,1718.0,1485.0,233.0,31208,0.007466034350166624,7.466034350166624
Nyborg,2007,1599.0,1471.0,128.0,31607,0.0040497358180149965,4.049735818014996
Nyborg,2008,1368.0,1370.0,-2.0,31714,-6.306363120388472e-05,-0.06306363120388472
Nyborg,2009,1294.0,1314.0,-20.0,31690,-0.0006311139160618492,-0.6311139160618492
Nyborg,2010,1329.0,1466.0,-137.0,31499,-0.004349344423632496,-4.349344423632496
Nyborg,2011,1394.0,1393.0,1.0,31486,3.176014736708378e-05,0.03176014736708378
Nyborg,2012,1218.0,1298.0,-80.0,31350,-0.002551834130781499,-2.5518341307814993
Nyborg,2013,1364.0,1428.0,-64.0,31314,-0.002043814268378361,-2.043814268378361
Nyborg,2014,1533.0,1363.0,170.0,31573,0.005384347385424255,5.384347385424255
Nyborg,2015,1615.0,1440.0,175.0,31886,0.005488302076146271,5.4883020761462715
Nyborg,2016,1645.0,1516.0,129.0,32142,0.004013440358409557,4.013440358409557
Nyborg,2017,1470.0,1552.0,-82.0,32032,-0.00255994005994006,-2.55994005994006
Nyborg,2018,1632.0,1571.0,61.0,32042,0.0019037513263841209,1.9037513263841208
Nyborg,2019,1647.0,1551.0,96.0,32009,0.002999156487237964,2.9991564872379644
Nyborg,2020,1736.0,1717.0,19.0,31933,0.0005949957723984593,0.5949957723984592
Nyborg,2021,1808.0,1589.0,219.0,32098,0.006822855006542464,6.822855006542464
Nyborg,2022,1768.0,1598.0,170.0,32262,0.005269357138429112,5.269357138429112
Nyborg,2023,1694.0,1628.0,66.0,32193,0.0020501351225421676,2.0501351225421676
Nyborg,2024,1730.0,1574.0,156.0,32329,0.004825388969655727,4.8253889696557275
Nyborg,2025,1629.0,1563.0,66.0,32401,0.002036974167463967,2.036974167463967
Næstved,1992,4147.0,4108.0,39.0,73311,0.0005319801939681631,0.5319801939681631
Næstved,1993,3910.0,3949.0,-39.0,73546,-0.0005302803687488103,-0.5302803687488102
Næstved,1994,4208.0,4270.0,-62.0,73668,-0.0008416137264483901,-0.8416137264483902
Næstved,1995,4198.0,4401.0,-203.0,73784,-0.0027512739889406918,-2.751273988940692
Næstved,1996,4577.0,4351.0,226.0,74096,0.0030500971712373137,3.0500971712373137
Næstved,1997,4675.0,4390.0,285.0,74368,0.0038322934595524955,3.8322934595524956
Næstved,1998,4659.0,4413.0,246.0,74704,0.0032929963589633754,3.2929963589633755
Næstved,1999,4697.0,4414.0,283.0,75072,0.0037697144075021314,3.7697144075021316
Næstved,2000,4796.0,4407.0,389.0,75337,0.005163465495042277,5.163465495042277
Næstved,2001,4801.0,4485.0,316.0,75769,0.004170571077881455,4.170571077881455
Næstved,2002,4855.0,4479.0,376.0,76226,0.004932700128565057,4.932700128565057
Næstved,2003,5209.0,4476.0,733.0,76737,0.009552106545734131,9.55210654573413
Næstved,2004,5632.0,4949.0,683.0,77529,0.00880960672780508,8.809606727805079
Næstved,2005,5857.0,5070.0,787.0,78446,0.010032378961323713,10.032378961323714
Næstved,2006,4185.0,3475.0,710.0,79284,0.008955148579789112,8.955148579789112
Næstved,2007,3762.0,3415.0,347.0,80732,0.004298171728682554,4.298171728682554
Næstved,2008,3283.0,3350.0,-67.0,80954,-0.0008276305062134052,-0.8276305062134052
Næstved,2009,3166.0,3279.0,-113.0,81112,-0.0013931354176940527,-1.3931354176940527
Næstved,2010,3138.0,3376.0,-238.0,80963,-0.0029396143917591985,-2.9396143917591986
Næstved,2011,3368.0,3412.0,-44.0,81012,-0.0005431294129264801,-0.5431294129264801
Næstved,2012,3414.0,3435.0,-21.0,81163,-0.0002587385877801461,-0.25873858778014613
Næstved,2013,3364.0,3368.0,-4.0,81432,-4.912073877591119e-05,-0.049120738775911194
Næstved,2014,3587.0,3601.0,-14.0,81687,-0.0001713858998371834,-0.1713858998371834
Næstved,2015,3844.0,3660.0,184.0,82342,0.002234582594544704,2.2345825945447038
Næstved,2016,3718.0,3794.0,-76.0,82581,-0.0009203085455492183,-0.9203085455492184
Næstved,2017,4088.0,3931.0,157.0,82938,0.001892980298536256,1.892980298536256
Næstved,2018,3937.0,3839.0,98.0,82991,0.001180850935643624,1.180850935643624
Næstved,2019,4203.0,3950.0,253.0,83143,0.0030429500980238867,3.0429500980238866
Næstved,2020,4203.0,4070.0,133.0,83181,0.0015989228309349491,1.598922830934949
Næstved,2021,4638.0,4105.0,533.0,83801,0.006360305962936003,6.360305962936002
Næstved,2022,4320.0,3898.0,422.0,84574,0.004989713150613664,4.989713150613664
Næstved,2023,4061.0,3805.0,256.0,84747,0.003020755896963904,3.0207558969639043
Næstved,2024,3857.0,3790.0,67.0,84895,0.0007892102008363272,0.7892102008363272
Næstved,2025,4002.0,3750.0,252.0,85163,0.00295903150429177,2.9590315042917696
Odder,1992,880.0,976.0,-96.0,19031,-0.005044401240081971,-5.044401240081971
Odder,1993,858.0,969.0,-111.0,18999,-0.00584241275856624,-5.84241275856624
Odder,1994,1081.0,884.0,197.0,19005,0.010365693238621415,10.365693238621414
Odder,1995,1082.0,981.0,101.0,19251,0.005246480702301179,5.246480702301179
Odder,1996,1148.0,1111.0,37.0,19469,0.001900457136987005,1.900457136987005
Odder,1997,1117.0,976.0,141.0,19547,0.007213383127845705,7.213383127845705
Odder,1998,996.0,969.0,27.0,19750,0.0013670886075949366,1.3670886075949367
Odder,1999,1065.0,1037.0,28.0,19768,0.00141643059490085,1.41643059490085
Odder,2000,1149.0,1026.0,123.0,19901,0.0061805939400030145,6.180593940003014
Odder,2001,1052.0,873.0,179.0,20156,0.008880730303631673,8.880730303631674
Odder,2002,1090.0,881.0,209.0,20396,0.010247107275936458,10.247107275936457
Odder,2003,1008.0,924.0,84.0,20728,0.004052489386337322,4.052489386337322
Odder,2004,1246.0,1051.0,195.0,20863,0.009346690312994297,9.346690312994296
Odder,2005,1152.0,1066.0,86.0,21133,0.0040694648180570675,4.069464818057067
Odder,2006,1028.0,956.0,72.0,21332,0.003375210950684418,3.375210950684418
Odder,2007,1044.0,1039.0,5.0,21562,0.00023188943511733606,0.23188943511733606
Odder,2008,949.0,1018.0,-69.0,21593,-0.0031954800166720696,-3.19548001667207
Odder,2009,934.0,876.0,58.0,21721,0.0026702269692923898,2.67022696929239
Odder,2010,963.0,916.0,47.0,21852,0.0021508328757093172,2.1508328757093174
Odder,2011,1011.0,1155.0,-144.0,21749,-0.006620994068692813,-6.620994068692814
Odder,2012,1035.0,1034.0,1.0,21800,4.587155963302752e-05,0.045871559633027525
Odder,2013,1004.0,1041.0,-37.0,21773,-0.0016993524089468609,-1.6993524089468608
Odder,2014,1044.0,976.0,68.0,21928,0.003101058008026268,3.1010580080262677
Odder,2015,1195.0,1166.0,29.0,22131,0.0013103791062310786,1.3103791062310786
Odder,2016,1234.0,1198.0,36.0,22331,0.001612108727777529,1.612108727777529
Odder,2017,1424.0,1168.0,256.0,22626,0.01131441704234067,11.31441704234067
Odder,2018,1318.0,1302.0,16.0,22675,0.0007056229327453142,0.7056229327453142
Odder,2019,1357.0,1224.0,133.0,22844,0.005822097706181054,5.8220977061810535
Odder,2020,1417.0,1331.0,86.0,22979,0.0037425475434091997,3.7425475434092
Odder,2021,1550.0,1261.0,289.0,23304,0.012401304497082046,12.401304497082046
Odder,2022,1355.0,1169.0,186.0,23626,0.007872682637771947,7.872682637771947
Odder,2023,1376.0,1076.0,300.0,23896,0.012554402410445262,12.554402410445261
Odder,2024,1192.0,1002.0,190.0,24083,0.00788938255200764,7.88938255200764
Odder,2025,1329.0,1139.0,190.0,24310,0.00781571369806664,7.81571369806664
Odense,1992,8232.0,8007.0,225.0,179487,0.0012535726821441106,1.2535726821441107
Odense,1993,7995.0,7943.0,52.0,180799,0.0002876122102445257,0.2876122102445257
Odense,1994,8662.0,8745.0,-83.0,181824,-0.00045648539246744105,-0.4564853924674411
Odense,1995,8779.0,9291.0,-512.0,182617,-0.0028036820230318096,-2.8036820230318096
Odense,1996,8984.0,9398.0,-414.0,183564,-0.00225534418513434,-2.25534418513434
Odense,1997,8348.0,9115.0,-767.0,184146,-0.004165173286414041,-4.165173286414041
Odense,1998,8410.0,9428.0,-1018.0,184224,-0.005525881535521973,-5.525881535521973
Odense,1999,8668.0,9110.0,-442.0,183584,-0.0024076172215443613,-2.407617221544361
Odense,2000,8306.0,9245.0,-939.0,183912,-0.005105702727391361,-5.10570272739136
Odense,2001,8293.0,8866.0,-573.0,183691,-0.003119368940231149,-3.119368940231149
Odense,2002,8648.0,8408.0,240.0,183628,0.0013069902193565252,1.3069902193565253
Odense,2003,8902.0,8569.0,333.0,184308,0.0018067582524903965,1.8067582524903965
Odense,2004,9096.0,8867.0,229.0,185206,0.0012364610217811519,1.2364610217811518
Odense,2005,9317.0,9246.0,71.0,185871,0.0003819853554346832,0.3819853554346832
Odense,2006,8922.0,9782.0,-860.0,186595,-0.004608912350277339,-4.608912350277339
Odense,2007,8861.0,9664.0,-803.0,186932,-0.00429567971240879,-4.29567971240879
Odense,2008,8660.0,8901.0,-241.0,187929,-0.001282399203954685,-1.282399203954685
Odense,2009,8417.0,8538.0,-121.0,188777,-0.0006409679145234854,-0.6409679145234853
Odense,2010,9065.0,8570.0,495.0,190245,0.0026019080659150044,2.6019080659150045
Odense,2011,9444.0,8904.0,540.0,191610,0.0028182245185533112,2.8182245185533112
Odense,2012,9570.0,8888.0,682.0,193370,0.003526917308786265,3.526917308786265
Odense,2013,10208.0,9155.0,1053.0,195797,0.005378019070772279,5.378019070772279
Odense,2014,9952.0,9789.0,163.0,197480,0.0008254000405104314,0.8254000405104314
Odense,2015,10425.0,10609.0,-184.0,198972,-0.0009247532316104778,-0.9247532316104778
Odense,2016,10487.0,10526.0,-39.0,200563,-0.00019445261588628011,-0.1944526158862801
Odense,2017,10650.0,10420.0,230.0,202348,0.0011366556625219918,1.1366556625219917
Odense,2018,10570.0,10544.0,26.0,204182,0.00012733737547873956,0.12733737547873955
Odense,2019,10899.0,10691.0,208.0,204895,0.0010151541033212132,1.0151541033212133
Odense,2020,11752.0,11320.0,432.0,205509,0.0021020977183481017,2.1020977183481016
Odense,2021,11163.0,12187.0,-1024.0,205978,-0.004971404713124703,-4.971404713124703
Odense,2022,10895.0,11196.0,-301.0,207762,-0.00144877311539165,-1.44877311539165
Odense,2023,10692.0,10546.0,146.0,209078,0.0006983039822458604,0.6983039822458604
Odense,2024,10575.0,10354.0,221.0,210803,0.0010483721768665532,1.0483721768665533
Odense,2025,10811.0,10417.0,394.0,213168,0.001848307438264655,1.848307438264655
Odsherred,1992,2097.0,1919.0,178.0,30294,0.00587575097379019,5.87575097379019
Odsherred,1993,2127.0,2009.0,118.0,30532,0.003864797589414385,3.864797589414385
Odsherred,1994,2442.0,2246.0,196.0,30731,0.006377924571279815,6.377924571279816
Odsherred,1995,2417.0,2259.0,158.0,30963,0.005102864709491974,5.102864709491974
Odsherred,1996,2391.0,2356.0,35.0,31193,0.0011220466130221524,1.1220466130221525
Odsherred,1997,2451.0,2241.0,210.0,31405,0.006686833306798281,6.686833306798281
Odsherred,1998,2342.0,2168.0,174.0,31553,0.005514531106392419,5.514531106392419
Odsherred,1999,2407.0,2199.0,208.0,31731,0.00655510384166903,6.55510384166903
Odsherred,2000,2489.0,2331.0,158.0,32011,0.004935803317609571,4.9358033176095715
Odsherred,2001,2385.0,2157.0,228.0,32188,0.0070833851124642725,7.083385112464272
Odsherred,2002,2426.0,2232.0,194.0,32329,0.006000804231494942,6.000804231494942
Odsherred,2003,2509.0,2389.0,120.0,32452,0.0036977690126956736,3.6977690126956735
Odsherred,2004,2639.0,2313.0,326.0,32489,0.01003416540983102,10.034165409831019
Odsherred,2005,2582.0,2314.0,268.0,32739,0.008185955588136474,8.185955588136473
Odsherred,2006,1903.0,1690.0,213.0,32890,0.006476132563089085,6.4761325630890845
Odsherred,2007,1823.0,1589.0,234.0,33129,0.007063298016843249,7.063298016843249
Odsherred,2008,1616.0,1567.0,49.0,33159,0.001477728520160439,1.477728520160439
Odsherred,2009,1521.0,1508.0,13.0,33030,0.0003935815924916742,0.39358159249167424
Odsherred,2010,1547.0,1619.0,-72.0,32845,-0.002192114477089359,-2.1921144770893592
Odsherred,2011,1594.0,1657.0,-63.0,32640,-0.0019301470588235295,-1.9301470588235294
Odsherred,2012,1558.0,1594.0,-36.0,32452,-0.001109330703808702,-1.1093307038087021
Odsherred,2013,1723.0,1517.0,206.0,32534,0.006331837462347083,6.3318374623470834
Odsherred,2014,1805.0,1665.0,140.0,32665,0.0042859329557630495,4.28593295576305
Odsherred,2015,1890.0,1826.0,64.0,32816,0.0019502681618722574,1.9502681618722573
Odsherred,2016,1936.0,1732.0,204.0,33023,0.0061775126427035705,6.1775126427035705
Odsherred,2017,1964.0,1739.0,225.0,33083,0.006801076081371097,6.801076081371097
Odsherred,2018,1954.0,1771.0,183.0,33122,0.005525028681842884,5.525028681842884
Odsherred,2019,1909.0,1859.0,50.0,32957,0.0015171283794034652,1.5171283794034651
Odsherred,2020,2124.0,1994.0,130.0,32923,0.003948607356559245,3.9486073565592448
Odsherred,2021,2370.0,2196.0,174.0,32881,0.005291809859797452,5.291809859797452
